nazwa_pliku,obiekt,pewnosc,x1,y1,x2,y2
d5bdee1a42.jpg,tie,0.7,479.9,568.8,649.1,738.2
d5bdee1a42.jpg,person,0.65,410.5,492.6,591.2,736.3
d5bdee1a42.jpg,person,0.58,0.0,327.8,294.3,744.6
d5bdee1a42.jpg,person,0.57,4.9,50.2,1080.0,1315.0
d5bdee1a42.jpg,person,0.42,911.5,115.8,1078.1,454.9
d5bdee1a42.jpg,person,0.36,0.2,326.5,296.2,1293.8
d5bdee1a42.jpg,book,0.35,0.0,728.1,714.6,1306.0
1e37682f18.jpg,person,0.96,595.1,504.9,959.4,959.3
1e37682f18.jpg,person,0.84,167.0,0.0,960.0,450.6
1e37682f18.jpg,tie,0.8,711.6,795.9,760.3,959.6
66b2bdaa6a.jpg,person,0.85,633.3,136.0,1005.8,904.5
66b2bdaa6a.jpg,person,0.82,45.5,145.8,616.3,905.4
66b2bdaa6a.jpg,person,0.76,0.0,180.9,65.8,898.2
75ebaeeeed.jpg,motorcycle,0.47,42.5,346.7,1038.4,1024.5
75ebaeeeed.jpg,bottle,0.3,721.9,331.6,916.1,585.2
75ebaeeeed.jpg,bottle,0.29,739.5,332.2,869.4,580.6
75ebaeeeed.jpg,motorcycle,0.28,40.9,356.3,697.4,1023.8
17a16e1bb7.jpg,brak,0.0,0.0,0.0,0.0,0.0
bc7c4dfc0a.jpg,person,0.96,0.0,507.6,536.2,1040.0
bc7c4dfc0a.jpg,person,0.92,2.6,0.0,535.9,499.5
ec09331644.jpg,bottle,0.79,5.9,58.4,82.6,173.5
ec09331644.jpg,person,0.59,84.5,365.4,402.8,534.7
ec09331644.jpg,person,0.47,266.5,400.0,402.5,534.9
ec09331644.jpg,bottle,0.26,0.8,70.8,31.7,170.5
ec09331644.jpg,person,0.26,157.5,0.0,275.8,100.2
ec09331644.jpg,bottle,0.25,76.5,62.9,117.3,171.4
ec09331644.jpg,person,0.25,75.2,366.5,310.8,534.6
2a0ac6ea55.jpg,sandwich,0.45,71.5,192.9,260.8,299.5
2a0ac6ea55.jpg,person,0.27,297.3,61.9,479.6,244.1
b31455027e.jpg,sandwich,0.71,575.8,388.4,1065.2,858.6
b31455027e.jpg,sandwich,0.37,34.1,388.0,518.7,861.4
b31455027e.jpg,cake,0.35,33.1,389.1,518.4,860.3
01020c0554.jpg,brak,0.0,0.0,0.0,0.0,0.0
287a141198.jpg,person,0.89,26.1,448.3,253.3,687.6
287a141198.jpg,person,0.86,264.7,454.6,497.9,687.7
287a141198.jpg,toilet,0.35,375.8,279.1,457.8,413.7
66756dbf30.jpg,person,0.93,474.5,345.0,876.5,968.3
66756dbf30.jpg,person,0.75,196.9,697.3,330.9,829.7
66756dbf30.jpg,chair,0.7,2.1,833.7,135.6,970.3
66756dbf30.jpg,person,0.47,199.8,695.3,331.3,966.7
66756dbf30.jpg,person,0.43,765.5,347.9,1078.1,965.7
66756dbf30.jpg,tie,0.36,563.0,581.9,665.3,971.1
66756dbf30.jpg,person,0.32,767.4,751.8,1076.9,967.4
66756dbf30.jpg,dining table,0.25,6.7,810.3,438.1,968.0
418ecc5971.jpg,person,0.74,0.1,263.9,584.6,1006.7
418ecc5971.jpg,person,0.64,26.9,3.3,1077.2,1017.9
418ecc5971.jpg,cell phone,0.43,409.1,324.3,491.0,416.3
7374b3a705.jpg,brak,0.0,0.0,0.0,0.0,0.0
3feab718fd.jpg,person,0.91,32.1,310.6,541.1,1023.8
3feab718fd.jpg,tie,0.75,252.4,622.0,309.1,711.2
f50cc33dd3.jpg,person,0.55,70.2,295.9,614.7,612.9
f50cc33dd3.jpg,person,0.45,71.6,295.6,419.0,612.7
81cb2b8f85.jpg,person,0.92,357.1,368.6,730.1,933.2
81cb2b8f85.jpg,banana,0.4,553.1,100.2,680.2,222.9
7ea16e89cf.jpg,person,0.71,378.1,209.6,854.4,768.1
3da97b99fa.jpg,person,0.56,14.5,93.3,338.9,383.4
3da97b99fa.jpg,person,0.4,10.3,302.6,173.2,384.4
3da97b99fa.jpg,person,0.34,332.7,314.1,503.5,386.2
3da97b99fa.jpg,person,0.33,109.4,93.5,336.5,383.1
9433098620.jpg,bus,0.83,1.8,0.2,910.5,795.6
9433098620.jpg,person,0.61,832.4,295.6,900.3,561.2
e93e346258.jpg,person,0.9,135.6,20.3,224.8,274.6
e93e346258.jpg,person,0.81,10.7,290.2,489.6,541.5
e93e346258.jpg,person,0.4,265.9,119.0,325.0,205.1
e93e346258.jpg,cell phone,0.33,350.2,453.7,382.7,499.5
a65d5bdaed.jpg,person,0.95,538.4,555.6,1079.4,1049.5
a65d5bdaed.jpg,person,0.95,0.0,548.9,540.6,1049.9
a65d5bdaed.jpg,person,0.75,0.3,90.0,407.6,526.4
a65d5bdaed.jpg,person,0.64,535.0,88.9,978.7,422.5
94d06e81c2.jpg,person,0.91,5.8,592.7,544.9,1041.7
94d06e81c2.jpg,person,0.5,274.1,1.2,811.1,407.7
94d06e81c2.jpg,person,0.32,4.0,0.0,1070.0,1017.0
6a7a7bebd2.jpg,person,0.65,590.9,428.1,758.7,584.6
6a7a7bebd2.jpg,person,0.34,495.7,513.3,858.3,1155.4
6a7a7bebd2.jpg,person,0.31,199.8,343.2,855.2,1156.8
41d3d22141.jpg,dining table,0.48,7.6,2.6,2993.0,2774.1
2042ad535f.jpg,person,0.5,24.2,22.9,1066.8,824.9
2042ad535f.jpg,person,0.45,332.8,25.9,639.7,376.3
8209615c66.jpg,person,0.82,160.9,328.9,710.9,889.5
867002761f.jpg,tie,0.78,584.5,1043.3,685.1,1217.6
867002761f.jpg,person,0.74,159.9,656.0,1048.6,1281.2
867002761f.jpg,person,0.71,515.2,24.4,1050.5,619.0
867002761f.jpg,chair,0.46,105.6,500.7,255.3,628.9
867002761f.jpg,person,0.42,231.4,325.9,575.8,621.8
867002761f.jpg,laptop,0.34,191.0,980.5,387.1,1195.1
867002761f.jpg,chair,0.31,0.0,406.3,95.7,627.8
867002761f.jpg,dining table,0.29,0.0,470.0,213.0,558.1
867002761f.jpg,person,0.27,242.0,23.1,1046.9,620.4
5fb75049da.jpg,person,0.68,6.1,106.1,819.5,809.3
5fb75049da.jpg,person,0.33,355.1,70.4,826.8,803.5
8ef7832410.jpg,person,0.89,2.1,16.2,1079.0,968.6
9f907c26fc.jpg,person,0.87,1.2,0.0,590.0,581.5
e20afafc1b.jpg,person,0.87,284.5,397.7,1071.2,971.6
670ef87e3a.jpg,person,0.68,113.6,10.9,652.7,725.1
68e42f66e9.jpg,person,0.86,56.0,136.2,515.4,512.8
d405e35f52.jpg,person,0.95,1.3,280.5,317.8,553.4
d405e35f52.jpg,tie,0.86,154.5,490.1,197.2,553.8
d405e35f52.jpg,person,0.67,362.6,289.1,553.7,553.6
d405e35f52.jpg,person,0.6,0.0,2.5,484.5,273.1
d405e35f52.jpg,person,0.58,0.4,3.1,312.5,273.8
d405e35f52.jpg,person,0.58,238.3,0.1,317.6,198.3
d405e35f52.jpg,tie,0.57,146.7,213.6,195.3,276.7
d405e35f52.jpg,person,0.47,240.4,279.4,312.8,468.7
d405e35f52.jpg,tie,0.3,117.5,213.6,195.7,275.8
d405e35f52.jpg,person,0.26,0.0,312.8,52.7,483.8
e93aacbd03.jpg,person,0.89,124.0,38.6,317.3,415.0
e93aacbd03.jpg,person,0.87,127.5,452.3,350.0,841.0
e93aacbd03.jpg,cup,0.78,743.8,518.8,808.9,593.8
e93aacbd03.jpg,person,0.64,303.5,9.0,414.0,90.7
e93aacbd03.jpg,dining table,0.4,427.8,473.0,1001.7,820.7
e93aacbd03.jpg,book,0.36,429.9,577.4,647.4,746.1
e93aacbd03.jpg,bottle,0.34,648.9,454.0,695.5,534.7
dcaf2b499b.jpg,person,0.42,5.0,32.9,448.6,720.5
3ecb1a4a63.jpg,tie,0.88,649.0,701.7,702.4,772.7
3ecb1a4a63.jpg,person,0.74,480.8,455.2,812.3,777.7
3ecb1a4a63.jpg,person,0.26,0.0,755.6,72.1,1047.1
7c7226198d.jpg,person,0.91,556.1,222.4,719.8,718.7
7c7226198d.jpg,person,0.9,0.2,169.3,212.6,717.1
7c7226198d.jpg,chair,0.74,330.4,400.9,601.6,718.4
7c7226198d.jpg,cake,0.58,373.0,574.3,462.1,673.9
7c7226198d.jpg,couch,0.39,333.2,399.9,601.2,718.2
4c65274ba1.jpg,person,0.89,169.4,255.3,527.1,930.5
7dbc30b7ad.jpg,person,0.55,38.0,7.3,467.0,372.9
7dbc30b7ad.jpg,person,0.33,35.7,7.1,492.0,569.5
7dbc30b7ad.jpg,person,0.28,621.9,1.7,1024.6,220.3
cac4e27a76.jpg,spoon,0.88,264.7,209.9,338.3,444.7
cac4e27a76.jpg,bowl,0.46,0.0,206.7,224.2,471.4
cac4e27a76.jpg,dining table,0.38,0.0,9.4,398.0,496.6
0670a69643.jpg,person,0.88,362.0,151.0,516.4,371.9
0670a69643.jpg,person,0.85,496.7,123.3,694.5,372.8
0670a69643.jpg,person,0.7,18.1,0.0,376.1,373.0
0670a69643.jpg,person,0.56,355.5,534.6,507.9,755.8
0670a69643.jpg,person,0.55,488.7,500.4,693.0,755.7
0670a69643.jpg,person,0.31,38.6,383.4,418.7,755.8
dcf636d51c.jpg,person,0.95,146.7,540.0,689.5,1048.6
dcf636d51c.jpg,person,0.91,55.3,0.0,721.6,513.8
dcf636d51c.jpg,person,0.87,641.1,526.6,991.3,1046.3
dcf636d51c.jpg,person,0.57,818.5,80.9,992.1,513.3
f6674f9bef.jpg,person,0.81,2.7,638.1,462.2,994.5
f6674f9bef.jpg,person,0.3,688.5,722.8,900.9,943.1
c947b0d087.jpg,person,0.87,1.9,294.0,1065.1,1046.1
f972b4a49a.jpg,person,0.82,171.8,367.9,588.2,719.7
f972b4a49a.jpg,person,0.49,67.8,0.0,544.5,343.7
984e9c00a7.jpg,person,0.71,162.2,10.5,565.0,297.9
984e9c00a7.jpg,person,0.27,129.3,15.9,630.5,424.0
cfea758c39.jpg,person,0.91,97.5,50.5,885.7,1437.4
cfea758c39.jpg,person,0.82,368.2,659.2,556.2,845.4
cfea758c39.jpg,tie,0.8,458.9,764.7,487.3,842.9
bb6598f9d0.jpg,person,0.83,147.2,12.8,529.2,362.4
bb6598f9d0.jpg,person,0.77,41.2,362.9,531.0,712.5
ec31729b7f.jpg,person,0.87,511.9,478.2,1080.0,988.3
36e11901cc.jpg,person,0.94,83.9,137.1,450.6,557.6
36e11901cc.jpg,person,0.93,611.2,198.1,997.8,537.6
36e11901cc.jpg,dining table,0.57,73.5,480.0,1006.2,619.9
36e11901cc.jpg,wine glass,0.4,528.2,455.0,556.7,530.3
86162454e4.jpg,person,0.92,638.6,7.7,1078.8,710.0
86162454e4.jpg,person,0.91,0.1,212.9,324.0,711.2
86162454e4.jpg,person,0.91,261.8,78.4,821.1,712.9
86162454e4.jpg,tie,0.87,518.3,354.3,584.9,635.8
86162454e4.jpg,person,0.4,0.0,270.5,58.8,685.6
afd44c3e18.jpg,person,0.92,123.5,0.0,461.0,437.4
afd44c3e18.jpg,bottle,0.31,578.4,528.0,611.7,596.8
863fa6e19f.jpg,person,0.95,37.7,116.3,343.0,645.8
863fa6e19f.jpg,person,0.9,498.8,142.5,749.5,644.0
c292106869.jpg,cell phone,0.96,645.7,217.4,953.5,592.4
c292106869.jpg,scissors,0.59,587.4,720.6,990.2,1054.9
c292106869.jpg,person,0.48,651.4,237.2,1079.5,598.1
c292106869.jpg,fork,0.35,46.0,382.3,363.1,571.2
c292106869.jpg,cake,0.31,43.1,234.8,505.8,569.4
ee78482818.jpg,brak,0.0,0.0,0.0,0.0,0.0
2d30505224.jpg,person,0.87,174.3,48.3,806.9,457.8
3f1d14bdf1.jpg,person,0.92,702.0,0.2,883.4,488.0
3f1d14bdf1.jpg,person,0.9,271.0,88.7,668.9,1077.7
3f1d14bdf1.jpg,tie,0.61,778.4,70.8,799.1,145.9
0358736de2.jpg,person,0.88,334.3,53.7,491.2,268.6
0358736de2.jpg,person,0.87,51.0,55.7,211.3,229.7
0358736de2.jpg,cup,0.86,281.2,219.7,329.7,313.7
0358736de2.jpg,cup,0.85,212.2,222.0,264.3,314.2
0358736de2.jpg,person,0.82,435.9,0.0,561.2,310.2
0358736de2.jpg,person,0.8,0.2,23.2,220.6,311.4
0358736de2.jpg,person,0.76,281.9,89.9,341.7,174.7
0358736de2.jpg,chair,0.74,290.1,172.0,354.1,221.1
0358736de2.jpg,person,0.72,60.3,33.5,118.7,156.2
0358736de2.jpg,cup,0.55,197.6,183.0,227.5,227.8
0358736de2.jpg,bottle,0.54,285.5,180.6,308.9,224.3
0358736de2.jpg,person,0.52,338.3,91.6,387.3,166.9
0358736de2.jpg,cup,0.38,266.8,177.7,293.5,219.2
0358736de2.jpg,dining table,0.36,181.7,213.6,453.4,312.8
0358736de2.jpg,tie,0.34,394.5,143.7,417.5,195.4
0358736de2.jpg,person,0.34,170.0,107.3,198.5,136.3
0358736de2.jpg,bottle,0.28,226.9,139.9,238.7,169.1
a9456b02e7.jpg,tie,0.69,120.3,281.1,169.2,407.0
a9456b02e7.jpg,person,0.53,4.4,19.9,277.6,419.5
a9456b02e7.jpg,person,0.52,54.1,0.9,1076.2,1058.9
1f63a23e96.jpg,person,0.79,61.0,172.2,387.8,451.1
1f63a23e96.jpg,person,0.77,49.7,723.7,386.5,1009.0
1f63a23e96.jpg,person,0.61,669.7,716.8,913.2,988.7
1f63a23e96.jpg,person,0.61,638.0,164.7,914.4,437.5
1f63a23e96.jpg,person,0.35,700.7,715.5,999.8,989.5
1f63a23e96.jpg,bus,0.34,17.9,36.4,1067.9,1054.5
1f63a23e96.jpg,bus,0.34,10.7,387.3,1067.8,1108.5
c8325720bb.jpg,person,0.94,4.4,315.6,266.2,519.4
c8325720bb.jpg,person,0.75,294.0,39.5,467.2,219.3
c8325720bb.jpg,person,0.7,40.7,37.3,168.1,205.7
e11b22e560.jpg,person,0.94,60.3,10.3,397.7,515.0
e11b22e560.jpg,person,0.92,370.0,69.5,599.0,511.2
e11b22e560.jpg,person,0.9,554.8,104.6,725.0,511.4
e11b22e560.jpg,person,0.77,330.3,107.0,410.1,226.6
e11b22e560.jpg,car,0.43,69.3,157.4,138.5,221.5
e11b22e560.jpg,person,0.31,136.5,694.5,220.8,793.6
e11b22e560.jpg,person,0.3,136.8,693.4,294.8,793.8
e11b22e560.jpg,person,0.26,45.1,177.2,63.9,234.8
e59dc213e8.jpg,person,0.79,218.0,285.7,874.1,1034.5
313d6e321f.jpg,scissors,0.28,141.6,22.1,900.6,820.6
160151ebcc.jpg,blad,0.0,0.0,0.0,0.0,0.0
aab4f8641f.jpg,cat,0.73,784.1,283.1,1047.8,702.0
6b2bf1599b.jpg,person,0.82,371.8,123.5,1079.9,828.5
6b2bf1599b.jpg,person,0.73,70.6,198.3,600.6,826.8
5b1a96eb73.jpg,brak,0.0,0.0,0.0,0.0,0.0
ff9900299b.jpg,person,0.81,30.0,148.2,420.0,535.4
90dc354183.jpg,person,0.92,170.7,444.4,468.4,709.1
90dc354183.jpg,person,0.9,17.3,406.1,240.1,661.7
90dc354183.jpg,person,0.87,0.8,336.6,114.6,657.9
90dc354183.jpg,person,0.36,194.6,460.8,261.8,597.6
90dc354183.jpg,person,0.36,460.0,33.2,624.5,233.6
90dc354183.jpg,person,0.32,25.8,48.9,453.9,339.0
00f3083e34.jpg,person,0.91,2.9,37.1,1080.0,1044.3
00f3083e34.jpg,person,0.74,756.5,315.7,989.8,644.4
00f3083e34.jpg,person,0.66,911.9,342.1,1079.8,649.9
544f3ff308.jpg,person,0.89,0.9,1.1,1070.0,1320.9
544f3ff308.jpg,person,0.54,1.4,938.8,404.4,1325.0
155dc5c339.jpg,person,0.91,27.2,264.4,229.2,474.0
155dc5c339.jpg,person,0.91,21.2,765.9,235.6,981.6
155dc5c339.jpg,kite,0.28,386.7,266.9,575.7,467.1
fc8e6eb935.jpg,person,0.95,552.8,167.2,1080.0,705.3
fc8e6eb935.jpg,person,0.88,0.1,216.0,286.3,727.2
fc8e6eb935.jpg,person,0.85,165.6,271.7,540.1,724.9
fc8e6eb935.jpg,wine glass,0.53,904.6,633.9,943.2,697.2
fc8e6eb935.jpg,baseball glove,0.39,162.5,631.3,259.1,715.2
fc8e6eb935.jpg,sports ball,0.33,356.0,624.8,388.8,680.3
64f56a7097.jpg,brak,0.0,0.0,0.0,0.0,0.0
086d9910d7.jpg,person,0.9,8.5,311.9,528.7,665.3
ac1d6ccda1.jpg,person,0.81,318.8,290.8,1026.1,1074.9
1b9bc9b6cc.jpg,person,0.91,544.0,337.6,1026.1,875.8
1b9bc9b6cc.jpg,person,0.75,52.6,336.0,535.0,870.5
1b9bc9b6cc.jpg,person,0.45,245.4,333.7,535.1,874.3
2cf7c30306.jpg,person,0.94,0.0,686.5,581.0,1324.3
2cf7c30306.jpg,person,0.77,501.6,658.1,1078.5,1323.9
2cf7c30306.jpg,person,0.42,132.1,0.0,1067.6,1219.1
0aeb8593c5.jpg,person,0.85,4.5,0.6,476.1,449.4
0aeb8593c5.jpg,person,0.77,441.8,0.0,898.1,449.4
87938adeef.jpg,cat,0.71,772.2,272.5,1033.1,612.2
87938adeef.jpg,elephant,0.32,22.5,218.1,460.6,603.8
fec2f4f03e.jpg,person,0.91,381.7,486.4,589.5,841.9
fec2f4f03e.jpg,person,0.87,154.9,480.5,347.0,835.6
fec2f4f03e.jpg,car,0.78,274.4,453.0,320.1,492.3
fec2f4f03e.jpg,car,0.62,355.4,440.3,378.6,460.4
fec2f4f03e.jpg,car,0.61,461.1,451.3,510.0,489.6
fec2f4f03e.jpg,truck,0.45,511.4,444.0,600.3,528.1
fec2f4f03e.jpg,car,0.43,38.0,478.2,228.5,581.8
fec2f4f03e.jpg,car,0.41,423.7,438.9,450.0,464.0
fec2f4f03e.jpg,car,0.37,105.0,474.4,195.4,501.8
fec2f4f03e.jpg,car,0.34,335.3,426.3,355.3,444.1
fec2f4f03e.jpg,car,0.32,375.8,428.0,397.0,445.8
fec2f4f03e.jpg,car,0.28,444.7,445.0,469.5,466.6
68eb15a76c.jpg,truck,0.79,0.0,322.0,614.0,898.5
c6953f7abb.jpg,cat,0.66,215.8,116.9,597.3,817.3
c6953f7abb.jpg,person,0.5,559.5,59.6,1017.2,1024.6
c6953f7abb.jpg,dog,0.26,549.5,47.6,1049.0,999.2
91104b24ed.jpg,laptop,0.73,0.0,8.5,660.8,739.1
91104b24ed.jpg,keyboard,0.45,0.0,16.8,662.0,981.5
91104b24ed.jpg,keyboard,0.36,0.0,477.9,722.0,943.3
91104b24ed.jpg,keyboard,0.35,0.0,182.6,631.6,558.5
3122e5d326.jpg,bench,0.58,156.3,263.0,554.2,478.7
994e931c2b.jpg,person,0.88,101.8,36.0,362.2,493.2
994e931c2b.jpg,person,0.85,273.5,680.5,417.3,1045.1
994e931c2b.jpg,person,0.84,381.5,642.3,511.0,1035.8
994e931c2b.jpg,person,0.81,103.3,613.9,311.5,1060.6
994e931c2b.jpg,person,0.8,1.7,678.0,119.5,1058.9
994e931c2b.jpg,truck,0.36,0.8,514.4,460.5,772.5
e93cad02c4.jpg,brak,0.0,0.0,0.0,0.0,0.0
7fa2a83fce.jpg,person,0.75,0.0,11.2,401.5,265.8
7fa2a83fce.jpg,person,0.74,151.1,276.8,515.2,539.7
7fa2a83fce.jpg,person,0.64,369.1,0.4,515.9,265.8
7fa2a83fce.jpg,person,0.58,0.5,270.4,286.2,538.8
7fa2a83fce.jpg,person,0.55,292.1,0.3,516.2,265.5
7fa2a83fce.jpg,couch,0.29,0.0,269.9,517.0,539.3
7fa2a83fce.jpg,bottle,0.27,301.6,83.7,462.2,260.8
7fa2a83fce.jpg,person,0.27,478.9,392.2,516.2,499.9
4c929b6b3b.jpg,person,0.81,386.4,373.2,487.8,607.1
4c929b6b3b.jpg,person,0.73,370.8,304.0,418.0,430.7
4c929b6b3b.jpg,person,0.6,53.8,286.1,133.1,453.3
4c929b6b3b.jpg,person,0.53,190.1,248.0,279.3,516.5
4c929b6b3b.jpg,person,0.41,113.3,302.4,233.3,523.1
4c929b6b3b.jpg,person,0.4,284.0,296.3,339.9,367.7
4c929b6b3b.jpg,person,0.32,432.3,319.0,484.4,413.9
131f8a66da.jpg,person,0.95,0.3,1.0,807.7,646.1
131f8a66da.jpg,person,0.77,0.0,974.8,368.7,1337.1
131f8a66da.jpg,person,0.42,0.0,979.4,818.5,1337.4
131f8a66da.jpg,kite,0.42,674.0,1203.5,780.8,1329.4
131f8a66da.jpg,chair,0.38,560.8,114.7,1078.0,646.8
62565f84b7.jpg,person,0.73,337.7,180.1,450.8,320.0
62565f84b7.jpg,person,0.61,447.7,731.7,481.2,945.2
62565f84b7.jpg,person,0.57,434.0,150.5,481.6,447.6
f4840b5e99.jpg,person,0.9,184.0,599.9,426.3,1059.0
f4840b5e99.jpg,person,0.87,526.8,511.4,1063.7,1059.0
9e6b351839.jpg,bottle,0.85,862.1,451.9,952.3,715.8
9e6b351839.jpg,person,0.75,112.9,120.9,906.0,997.8
4fc970327f.jpg,person,0.87,202.4,115.3,901.9,615.4
f6029c5641.jpg,person,0.7,181.4,8.3,735.6,1316.1
f6029c5641.jpg,person,0.61,382.9,480.8,867.6,1343.5
f6029c5641.jpg,tie,0.55,512.4,761.8,606.7,1087.1
ca7cd1c413.jpg,person,0.93,0.0,21.9,413.1,530.0
ca7cd1c413.jpg,cake,0.68,155.1,608.4,359.3,763.9
ca7cd1c413.jpg,sandwich,0.57,634.3,607.9,839.0,762.3
ca7cd1c413.jpg,person,0.36,494.1,4.9,958.8,527.2
ca7cd1c413.jpg,cake,0.31,636.1,605.6,839.9,763.3
a507ed28f2.jpg,person,0.38,89.1,326.2,1024.8,1153.2
a507ed28f2.jpg,person,0.3,392.9,325.7,1011.0,1151.8
a507ed28f2.jpg,bowl,0.25,194.9,617.9,584.5,1008.4
9ced5ef9af.jpg,person,0.86,114.6,178.1,440.4,632.8
9ced5ef9af.jpg,tv,0.5,420.8,287.5,633.0,598.6
a66379596c.jpg,person,0.81,0.0,4.2,1069.2,1359.6
a66379596c.jpg,tie,0.31,563.1,974.6,728.4,1264.9
bf6343312b.jpg,person,0.93,491.4,92.7,885.8,479.6
bf6343312b.jpg,horse,0.86,537.9,641.0,882.4,961.6
0aa42a53a6.jpg,person,0.62,0.0,236.8,481.6,555.4
0aa42a53a6.jpg,person,0.58,0.0,562.4,468.6,874.3
4000c261aa.jpg,person,0.63,0.8,712.4,577.7,1052.0
4000c261aa.jpg,person,0.28,1.3,355.5,582.0,1051.9
2baa65f6ed.jpg,brak,0.0,0.0,0.0,0.0,0.0
74421e193e.jpg,person,0.7,72.0,529.8,634.0,1022.7
8436cb9f84.jpg,person,0.91,247.9,142.6,434.7,340.2
8436cb9f84.jpg,person,0.84,287.3,541.2,757.2,959.9
8436cb9f84.jpg,person,0.59,491.7,1.1,763.7,467.0
8436cb9f84.jpg,tie,0.49,337.9,240.0,359.9,321.7
8436cb9f84.jpg,parking meter,0.25,0.0,480.1,100.2,958.9
c52685ed0c.jpg,person,0.88,346.1,257.5,779.2,650.5
c52685ed0c.jpg,train,0.5,17.2,8.5,1069.7,683.9
c52685ed0c.jpg,person,0.32,445.6,808.6,639.9,976.9
1c92f55a86.jpg,person,0.67,633.0,3.7,877.8,412.5
1c92f55a86.jpg,horse,0.34,466.2,24.7,1040.9,598.7
1c92f55a86.jpg,motorcycle,0.34,461.5,0.0,1065.7,596.6
1c92f55a86.jpg,horse,0.27,464.3,171.9,976.7,597.6
7967af0dd4.jpg,person,0.94,2.5,164.9,358.6,515.1
7967af0dd4.jpg,person,0.93,6.8,523.2,356.6,878.4
7967af0dd4.jpg,person,0.93,373.7,525.3,718.0,875.1
7967af0dd4.jpg,person,0.92,725.1,166.4,1080.0,519.0
7967af0dd4.jpg,person,0.92,358.1,166.7,713.3,517.5
7967af0dd4.jpg,person,0.92,722.2,885.8,1079.2,1212.5
7967af0dd4.jpg,person,0.89,56.2,884.2,354.9,1212.5
7967af0dd4.jpg,person,0.89,829.0,524.4,1080.0,875.1
7967af0dd4.jpg,person,0.71,358.2,893.8,720.2,1212.4
7967af0dd4.jpg,cup,0.39,919.1,438.9,1020.2,522.1
980be43ef9.jpg,person,0.73,213.6,397.5,822.6,977.6
980be43ef9.jpg,tie,0.71,520.6,737.8,621.1,962.7
dd2a915524.jpg,person,0.84,30.9,42.9,889.1,600.0
dd2a915524.jpg,person,0.78,991.6,272.2,1079.7,600.1
dd2a915524.jpg,person,0.75,0.7,459.7,178.1,603.8
dd2a915524.jpg,tie,0.71,498.5,453.5,628.6,530.5
dd2a915524.jpg,person,0.62,667.9,290.1,732.6,405.9
dd2a915524.jpg,person,0.61,229.8,231.5,357.0,509.3
dd2a915524.jpg,person,0.44,351.0,275.0,427.8,414.7
dd2a915524.jpg,person,0.43,728.9,278.9,777.1,419.9
dd2a915524.jpg,person,0.29,767.0,282.8,825.2,434.8
dd2a915524.jpg,person,0.28,764.8,285.9,803.9,432.9
dd2a915524.jpg,person,0.26,229.1,245.5,345.9,606.0
f307518f63.jpg,brak,0.0,0.0,0.0,0.0,0.0
421f49d0c2.jpg,person,0.91,77.7,45.2,271.6,397.1
421f49d0c2.jpg,person,0.88,331.1,19.9,715.5,396.7
421f49d0c2.jpg,person,0.85,349.6,424.4,533.2,785.5
421f49d0c2.jpg,person,0.83,161.7,444.8,362.7,810.6
421f49d0c2.jpg,person,0.73,224.6,57.4,471.9,325.5
c4c227b9fb.jpg,person,0.8,2.8,19.5,911.7,1205.5
860d2a5572.jpg,person,0.38,417.6,40.7,639.4,656.9
860d2a5572.jpg,person,0.38,23.6,31.5,308.3,670.5
860d2a5572.jpg,person,0.33,416.1,40.5,637.4,312.1
860d2a5572.jpg,person,0.31,30.5,32.9,306.7,313.2
3a628129fb.jpg,person,0.9,343.3,506.3,1077.8,1029.5
3a628129fb.jpg,car,0.56,98.1,699.8,346.4,845.2
3a628129fb.jpg,car,0.47,63.0,692.7,133.0,739.6
3a628129fb.jpg,dog,0.41,452.0,205.3,650.8,437.9
3a628129fb.jpg,truck,0.38,89.4,696.9,345.5,844.7
3a628129fb.jpg,car,0.31,64.1,692.9,118.4,731.6
2fd5a439c3.jpg,person,0.72,4.0,12.0,1077.4,1078.3
e246fdae1b.jpg,person,0.71,270.9,1.4,580.0,566.7
e246fdae1b.jpg,person,0.56,4.1,0.0,577.8,571.5
e246fdae1b.jpg,person,0.48,0.8,23.4,276.7,568.4
e246fdae1b.jpg,spoon,0.31,61.5,80.2,270.8,182.7
f19b694ffb.jpg,person,0.93,309.2,982.7,840.6,1439.0
f19b694ffb.jpg,person,0.91,103.8,485.5,667.6,965.9
f19b694ffb.jpg,person,0.49,324.9,21.9,901.0,474.1
f19b694ffb.jpg,person,0.27,334.8,20.1,791.8,392.9
380f6ba0b4.jpg,person,0.59,46.7,308.3,807.7,860.2
380f6ba0b4.jpg,person,0.29,350.5,952.6,703.2,1425.6
3dbeffa10e.jpg,vase,0.37,417.8,148.8,777.6,1248.4
60fa735a1d.jpg,person,0.91,217.7,14.0,866.6,546.2
60fa735a1d.jpg,person,0.83,61.7,223.1,262.0,405.5
60fa735a1d.jpg,person,0.79,2.6,556.9,826.7,1083.4
60fa735a1d.jpg,person,0.38,204.4,209.5,331.6,403.2
8fcfe0358e.jpg,person,0.89,434.1,0.2,639.8,355.1
8fcfe0358e.jpg,person,0.86,0.2,0.5,282.4,341.4
8fcfe0358e.jpg,person,0.74,275.0,69.6,449.5,297.6
8fcfe0358e.jpg,person,0.45,387.1,101.0,460.0,290.3
8fcfe0358e.jpg,tie,0.32,320.1,191.3,335.7,235.9
7f0050e129.jpg,person,0.94,15.5,256.1,469.2,773.7
